ts_l_ns,ts_r_ns,delta_ms
7970154759000,7970155357000,0.598
7970190459000,7970191057000,0.598
7970226159000,7970226757000,0.598
7970261859000,7970262456000,0.597
7970297559000,7970298156000,0.597
7970333258000,7970333855000,0.597
7970368958000,7970369555000,0.597
7970404658000,7970405255000,0.597
7970440358000,7970440954000,0.596
7970476058000,7970476654000,0.596
7970511758000,7970512354000,0.596
7970547457000,7970548053000,0.596
7970583157000,7970583753000,0.596
7970618857000,7970619452000,0.595
7970654557000,7970655152000,0.595
7970690257000,7970690852000,0.595
7970725956000,7970726551000,0.595
7970761656000,7970762251000,0.595
7970797356000,7970797950000,0.594
7970833056000,7970833650000,0.594
7970868756000,7970869350000,0.594
7970904456000,7970905050000,0.594
7970940155000,7970940749000,0.594
7970975855000,7970976449000,0.594
7971011555000,7971012149000,0.594
7971047255000,7971047848000,0.593
7971082955000,7971083548000,0.593
7971118654000,7971119247000,0.593
7971154354000,7971154947000,0.593
7971190054000,7971190647000,0.593
7971225754000,7971226346000,0.592
7971261454000,7971262046000,0.592
7971297153000,7971297745000,0.592
7971332853000,7971333445000,0.592
7971368553000,7971369144000,0.591
7971404253000,7971404844000,0.591
7971439953000,7971440544000,0.591
7971475653000,7971476244000,0.591
7971511352000,7971511943000,0.591
7971547052000,7971547643000,0.591
7971582752000,7971583342000,0.59
7971618452000,7971619042000,0.59
7971654152000,7971654742000,0.59
7971689851000,7971690441000,0.59
7971725551000,7971726141000,0.59
7971761251000,7971761841000,0.59
7971796951000,7971797540000,0.589
7971832651000,7971833240000,0.589
7971868351000,7971868940000,0.589
7971904050000,7971904639000,0.589
7971939750000,7971940339000,0.589
7971975450000,7971976039000,0.589
7972011150000,7972011738000,0.588
7972046849000,7972047438000,0.589
7972082549000,7972083137000,0.588
7972118249000,7972118837000,0.588
7972153949000,7972154537000,0.588
7972189649000,7972190236000,0.587
7972225349000,7972225936000,0.587
7972261048000,7972261636000,0.588
7972296748000,7972297335000,0.587
7972332448000,7972333035000,0.587
7972368148000,7972368734000,0.586
7972403848000,7972404434000,0.586
7972439548000,7972440134000,0.586
7972475247000,7972475833000,0.586
7972510947000,7972511533000,0.586
7972546647000,7972547233000,0.586
7972582347000,7972582932000,0.585
7972618047000,7972618632000,0.585
7972653746000,7972654331000,0.585
7972689446000,7972690031000,0.585
7972725146000,7972725731000,0.585
7972760846000,7972761430000,0.584
7972796546000,7972797130000,0.584
7972832246000,7972832829000,0.583
7972867946000,7972868529000,0.583
7972903645000,7972904229000,0.584
7972939345000,7972939929000,0.584
7972975045000,7972975628000,0.583
7973010745000,7973011328000,0.583
7973046444000,7973047027000,0.583
7973082144000,7973082727000,0.583
7973117844000,7973118427000,0.583
7973153544000,7973154126000,0.582
7973189244000,7973189826000,0.582
7973224943000,7973225525000,0.582
7973260644000,7973261225000,0.581
7973296343000,7973296925000,0.582
7973332043000,7973332624000,0.581
7973367743000,7973368324000,0.581
7973403443000,7973404024000,0.581
7973439142000,7973439723000,0.581
7973474842000,7973475423000,0.581
7973510542000,7973511122000,0.58
7973546242000,7973546822000,0.58
7973581941000,7973582522000,0.581
7973617641000,7973618222000,0.581
7973653341000,7973653921000,0.58
7973689041000,7973689621000,0.58
7973724741000,7973725320000,0.579
7973760441000,7973761020000,0.579
7973796141000,7973796719000,0.578
7973831840000,7973832419000,0.579
7973867540000,7973868119000,0.579
7973903240000,7973903819000,0.579
7973938940000,7973939518000,0.578
7973974640000,7973975218000,0.578
7974010339000,7974010918000,0.579
7974046039000,7974046617000,0.578
7974081739000,7974082317000,0.578
7974117439000,7974118017000,0.578
7974153139000,7974153716000,0.577
7974188839000,7974189415000,0.576
7974224538000,7974225115000,0.577
7974260238000,7974260815000,0.577
7974295938000,7974296514000,0.576
7974331638000,7974332214000,0.576
7974367338000,7974367914000,0.576
7974403037000,7974403613000,0.576
7974438737000,7974439313000,0.576
7974474437000,7974475013000,0.576
7974510137000,7974510712000,0.575
7974545837000,7974546412000,0.575
7974581537000,7974582112000,0.575
7974617237000,7974617811000,0.574
7974652936000,7974653511000,0.575
7974688636000,7974689211000,0.575
7974724336000,7974724910000,0.574
7974760036000,7974760610000,0.574
7974795735000,7974796310000,0.575
7974831435000,7974832009000,0.574
7974867135000,7974867709000,0.574
7974902835000,7974903408000,0.573
7974938535000,7974939108000,0.573
7974974235000,7974974808000,0.573
7975009935000,7975010507000,0.572
7975045634000,7975046207000,0.573
7975081334000,7975081906000,0.572
7975117034000,7975117606000,0.572
7975152734000,7975153306000,0.572
7975188433000,7975189005000,0.572
7975224133000,7975224705000,0.572
7975259833000,7975260405000,0.572
7975295533000,7975296105000,0.572
7975331233000,7975331804000,0.571
7975366932000,7975367504000,0.572
7975402633000,7975403203000,0.57
7975438332000,7975438903000,0.571
7975474032000,7975474602000,0.57
7975509732000,7975510302000,0.57
7975545432000,7975546002000,0.57
7975581131000,7975581701000,0.57
7975616831000,7975617401000,0.57
7975652531000,7975653100000,0.569
7975688231000,7975688800000,0.569
7975723931000,7975724500000,0.569
7975759631000,7975760200000,0.569
7975795330000,7975795899000,0.569
7975831030000,7975831599000,0.569
7975866730000,7975867298000,0.568
7975902430000,7975902998000,0.568
7975938130000,7975938698000,0.568
7975973829000,7975974397000,0.568
7976009529000,7976010097000,0.568
7976045229000,7976045796000,0.567
7976080929000,7976081496000,0.567
7976116629000,7976117196000,0.567
7976152328000,7976152895000,0.567
7976188027000,7976188595000,0.568
7976223728000,7976224296000,0.568
7976259428000,7976259995000,0.567
7976295128000,7976295694000,0.566
7976330827000,7976331393000,0.566
7976366527000,7976367093000,0.566
7976402227000,7976402793000,0.566
7976437927000,7976438493000,0.566
7976473627000,7976474192000,0.565
7976509327000,7976509891000,0.564
7976545027000,7976545591000,0.564
7976580726000,7976581291000,0.565
7976616426000,7976616991000,0.565
7976652126000,7976652690000,0.564
7976687826000,7976688390000,0.564
7976723526000,7976724090000,0.564
7976759225000,7976759789000,0.564
7976794925000,7976795489000,0.564
7976830625000,7976831189000,0.564
7976866325000,7976866888000,0.563
7976902025000,7976902588000,0.563
7976937724000,7976938287000,0.563
7976973424000,7976973987000,0.563
7977009124000,7977009687000,0.563
7977044824000,7977045386000,0.562
7977080524000,7977081086000,0.562
7977116224000,7977116785000,0.561
7977151923000,7977152485000,0.562
7977187623000,7977188185000,0.562
7977223323000,7977223884000,0.561
7977259023000,7977259584000,0.561
7977294722000,7977295284000,0.562
7977330423000,7977330983000,0.56
7977366122000,7977366683000,0.561
7977401822000,7977402383000,0.561
7977437522000,7977438082000,0.56
7977473222000,7977473782000,0.56
7977508922000,7977509482000,0.56
7977544622000,7977545181000,0.559
7977580321000,7977580881000,0.56
7977616021000,7977616580000,0.559
7977651721000,7977652280000,0.559
7977687421000,7977687980000,0.559
7977723120000,7977723679000,0.559
7977758820000,7977759380000,0.56
7977794520000,7977795079000,0.559
7977830220000,7977830778000,0.558
7977865920000,7977866478000,0.558
7977901620000,7977902177000,0.557
7977937319000,7977937877000,0.558
7977973019000,7977973577000,0.558
7978008719000,7978009277000,0.558
7978044419000,7978044976000,0.557
7978080119000,7978080676000,0.557
7978115819000,7978116375000,0.556
7978151518000,7978152076000,0.558
7978187218000,7978187775000,0.557
7978222918000,7978223474000,0.556
7978258618000,7978259174000,0.556
7978294318000,7978294874000,0.556
7978330017000,7978330573000,0.556
7978365717000,7978366273000,0.556
7978401417000,7978401972000,0.555
7978437117000,7978437672000,0.555
7978472817000,7978473371000,0.554
7978508517000,7978509071000,0.554
7978544216000,7978544771000,0.555
7978579917000,7978580470000,0.553
7978615616000,7978616170000,0.554
7978651316000,7978651870000,0.554
7978687016000,7978687570000,0.554
7978722715000,7978723269000,0.554
7978758415000,7978758969000,0.554
7978794115000,7978794668000,0.553
7978829815000,7978830368000,0.553
7978865515000,7978866067000,0.552
7978901215000,7978901767000,0.552
7978936914000,7978937467000,0.553
7978972614000,7978973166000,0.552
7979008314000,7979008866000,0.552
7979044014000,7979044566000,0.552
7979079713000,7979080266000,0.553
7979115413000,7979115965000,0.552
7979151113000,7979151665000,0.552
7979186813000,7979187364000,0.551
7979222513000,7979223064000,0.551
7979258213000,7979258764000,0.551
7979293912000,7979294463000,0.551
7979329612000,7979330163000,0.551
7979365312000,7979365862000,0.55
7979401012000,7979401562000,0.55
7979436712000,7979437262000,0.55
7979472412000,7979472961000,0.549
7979508111000,7979508661000,0.55
7979543811000,7979544361000,0.55
7979579511000,7979580060000,0.549
7979615211000,7979615760000,0.549
7979650911000,7979651459000,0.548
7979686610000,7979687159000,0.549
7979722310000,7979722859000,0.549
7979758010000,7979758558000,0.548
7979793710000,7979794258000,0.548
7979829410000,7979829958000,0.548
7979865109000,7979865657000,0.548
7979900809000,7979901357000,0.548
7979936509000,7979937056000,0.547
7979972209000,7979972756000,0.547
7980007909000,7980008456000,0.547
7980043609000,7980044156000,0.547
7980079308000,7980079855000,0.547
7980115008000,7980115555000,0.547
7980150708000,7980151254000,0.546
7980186408000,7980186954000,0.546
7980222108000,7980222654000,0.546
7980257808000,7980258353000,0.545
7980293507000,7980294053000,0.546
7980329207000,7980329753000,0.546
7980364907000,7980365452000,0.545
7980400607000,7980401152000,0.545
7980436307000,7980436851000,0.544
7980472006000,7980472551000,0.545
7980507706000,7980508251000,0.545
7980543406000,7980543950000,0.544
7980579106000,7980579650000,0.544
7980614806000,7980615350000,0.544
7980650506000,7980651049000,0.543
7980686205000,7980686749000,0.544
7980721905000,7980722448000,0.543
7980757605000,7980758148000,0.543
7980793305000,7980793848000,0.543
7980829005000,7980829547000,0.542
7980864705000,7980865247000,0.542
7980900405000,7980900947000,0.542
7980936104000,7980936646000,0.542
7980971804000,7980972346000,0.542
7981007504000,7981008046000,0.542
7981043204000,7981043745000,0.541
7981078903000,7981079445000,0.542
7981114603000,7981115145000,0.542
7981150303000,7981150844000,0.541
7981186003000,7981186544000,0.541
7981221703000,7981222243000,0.54
7981257403000,7981257943000,0.54
7981293102000,7981293643000,0.541
7981328802000,7981329342000,0.54
7981364502000,7981365042000,0.54
7981400202000,7981400742000,0.54
7981435902000,7981436441000,0.539
7981471601000,7981472142000,0.541
7981507301000,7981507841000,0.54
7981543001000,7981543540000,0.539
7981578701000,7981579240000,0.539
7981614401000,7981614940000,0.539
7981650100000,7981650639000,0.539
7981685800000,7981686339000,0.539
7981721500000,7981722039000,0.539
7981757200000,7981757738000,0.538
7981792900000,7981793438000,0.538
7981828600000,7981829137000,0.537
7981864300000,7981864837000,0.537
7981899999000,7981900536000,0.537
7981935699000,7981936236000,0.537
7981971399000,7981971936000,0.537
7982007099000,7982007636000,0.537
7982042798000,7982043335000,0.537
7982078498000,7982079035000,0.537
7982114198000,7982114734000,0.536
7982149898000,7982150434000,0.536
7982185598000,7982186134000,0.536
7982221297000,7982221833000,0.536
7982256998000,7982257533000,0.535
7982292697000,7982293232000,0.535
7982328397000,7982328932000,0.535
7982364097000,7982364632000,0.535
7982399797000,7982400331000,0.534
7982435497000,7982436032000,0.535
7982471196000,7982471731000,0.535
7982506896000,7982507430000,0.534
7982542596000,7982543130000,0.534
7982578296000,7982578830000,0.534
7982613996000,7982614529000,0.533
7982649695000,7982650229000,0.534
7982685395000,7982685929000,0.534
7982721095000,7982721628000,0.533
7982756795000,7982757328000,0.533
7982792495000,7982793027000,0.532
7982828195000,7982828727000,0.532
7982863894000,7982864427000,0.533
7982899594000,7982900127000,0.533
7982935294000,7982935826000,0.532
7982970994000,7982971526000,0.532
7983006694000,7983007225000,0.531
7983042394000,7983042925000,0.531
7983078093000,7983078625000,0.532
7983113793000,7983114324000,0.531
7983149493000,7983150025000,0.532
7983185193000,7983185723000,0.53
7983220893000,7983221423000,0.53
7983256592000,7983257123000,0.531
7983292292000,7983292822000,0.53
7983327992000,7983328522000,0.53
7983363692000,7983364222000,0.53
7983399392000,7983399921000,0.529
7983435091000,7983435621000,0.53
7983470791000,7983471321000,0.53
7983506491000,7983507020000,0.529
7983542191000,7983542720000,0.529
7983577891000,7983578419000,0.528
7983613591000,7983614119000,0.528
7983649290000,7983649819000,0.529
7983684990000,7983685519000,0.529
7983720690000,7983721218000,0.528
7983756390000,7983756918000,0.528
7983792090000,7983792617000,0.527
7983827790000,7983828317000,0.527
7983863489000,7983864017000,0.528
7983899189000,7983899716000,0.527
7983934889000,7983935416000,0.527
7983970589000,7983971115000,0.526
7984006289000,7984006815000,0.526
7984041988000,7984042515000,0.527
7984077688000,7984078214000,0.526
7984113388000,7984113914000,0.526
7984149088000,7984149613000,0.525
7984184788000,7984185313000,0.525
7984220488000,7984221013000,0.525
7984256187000,7984256713000,0.526
7984291887000,7984292412000,0.525
7984327587000,7984328112000,0.525
7984363287000,7984363811000,0.524
7984398987000,7984399511000,0.524
7984434687000,7984435211000,0.524
7984470386000,7984470910000,0.524
7984506086000,7984506610000,0.524
7984541786000,7984542310000,0.524
7984577486000,7984578009000,0.523
7984613186000,7984613709000,0.523
7984648886000,7984649408000,0.522
7984684585000,7984685108000,0.523
7984720285000,7984720808000,0.523
7984755985000,7984756508000,0.523
7984791685000,7984792208000,0.523
7984827385000,7984827907000,0.522
7984863085000,7984863606000,0.521
7984898784000,7984899306000,0.522
7984934484000,7984935006000,0.522
7984970184000,7984970705000,0.521
7985005884000,7985006405000,0.521
7985041583000,7985042105000,0.522
7985077283000,7985077804000,0.521
7985112983000,7985113504000,0.521
7985148683000,7985149203000,0.52
7985184383000,7985184903000,0.52
7985220083000,7985220603000,0.52
7985255782000,7985256302000,0.52
7985291482000,7985292002000,0.52
7985327182000,7985327702000,0.52
7985362882000,7985363401000,0.519
7985398582000,7985399101000,0.519
7985434281000,7985434801000,0.52
7985469981000,7985470500000,0.519
7985505681000,7985506200000,0.519
7985541381000,7985541900000,0.519
7985577081000,7985577599000,0.518
7985612781000,7985613299000,0.518
7985648480000,7985648998000,0.518
7985684180000,7985684698000,0.518
7985719880000,7985720398000,0.518
7985755580000,7985756097000,0.517
7985791280000,7985791797000,0.517
7985826979000,7985827497000,0.518
7985862679000,7985863196000,0.517
7985898379000,7985898896000,0.517
7985934079000,7985934595000,0.516
7985969779000,7985970295000,0.516
7986005478000,7986005995000,0.517
7986041179000,7986041694000,0.515
7986076878000,7986077394000,0.516
7986112578000,7986113094000,0.516
7986148278000,7986148793000,0.515
7986183978000,7986184493000,0.515
7986219678000,7986220193000,0.515
7986255377000,7986255892000,0.515
7986291077000,7986291592000,0.515
7986326777000,7986327291000,0.514
7986362477000,7986362991000,0.514
